fm;fx;mess_datum;nm;pm;qn_3;qn_4;rsk;rskf;sdk;shk_tag;station;stations_id;tgk;tmk;tnk;txk;upm;vpm
;;1951-10-24;;1020.2;;5;;;;;395;395;6.5;8.5;7.2;10.4;84.0;9.3
;;1951-10-25;;1019.1;;5;;;;;395;395;6.6;9.4;7.2;12.9;76.0;9.1
;;1951-10-26;;1017.9;;5;;;;;395;395;0.3;6.9;4.9;11.6;80.0;8.1
;;1951-10-27;;1019.6;;5;;;;;395;395;-2.1;6.0;1.3;11.6;81.0;7.5
;;1951-10-28;;1020.3;;5;;;;;395;395;0.3;5.1;1.5;11.7;83.0;7.3
;;1951-10-29;;1019.1;;5;;;;;395;395;-0.5;5.4;0.9;12.6;81.0;7.3
;;1951-10-30;;1016.3;;5;;;;;395;395;-2.5;7.6;-0.4;14.0;77.0;7.7
;;1951-10-31;;1007.1;;5;;;;;395;395;4.4;9.6;6.3;13.5;68.0;8.1
;;1951-11-01;;1002.3;;5;;;;;395;395;0.9;8.6;4.5;10.1;93.0;10.4
;;1951-11-02;;1004.8;;5;;;;;395;395;3.9;7.8;6.3;8.9;95.0;10.0
;;1951-11-03;;1000.3;;5;;;;;395;395;1.7;6.7;2.2;9.3;93.0;9.1
;;1951-11-04;;1005.8;;5;;;;;395;395;4.5;5.4;3.0;8.6;92.0;8.4
;;1951-11-05;;1013.6;;5;;;;;395;395;-1.1;4.8;2.7;6.1;96.0;8.1
;;1951-11-06;;1012.4;;5;;;;;395;395;1.7;6.4;3.7;8.0;84.0;8.1
;;1951-11-07;;1002.3;;5;;;;;395;395;2.8;5.6;4.3;8.4;87.0;8.0
;;1951-11-08;;993.4;;5;;;;;395;395;-1.3;7.5;2.0;12.4;89.0;9.2
;;1951-11-09;;992.6;;5;;;;;395;395;3.5;9.2;6.7;11.4;88.0;10.4
;;1951-11-10;;1001.4;;5;;;;;395;395;3.4;8.8;5.7;9.5;99.0;11.1
;;1951-11-11;;1000.0;;5;;;;;395;395;8.2;9.6;8.7;10.6;94.0;11.3
;;1951-11-12;;986.8;;5;;;;;395;395;6.7;8.6;7.7;10.5;94.0;10.4
;;1951-11-13;;986.4;;5;;;;;395;395;6.6;7.8;6.9;8.8;92.0;9.7
;;1951-11-14;;995.5;;5;;;;;395;395;6.6;6.8;6.2;8.0;94.0;9.5
;;1951-11-15;;1011.5;;5;;;;;395;395;4.4;5.4;5.0;6.5;91.0;8.3
;;1951-11-16;;1009.5;;5;;;;;395;395;3.2;8.4;4.7;9.9;92.0;10.1
;;1951-11-17;;1004.2;;5;;;;;395;395;2.9;7.9;4.7;10.6;81.0;8.7
;;1951-11-18;;1001.9;;5;;;;;395;395;1.5;7.4;4.8;12.5;78.0;8.3
;;1951-11-19;;997.8;;5;;;;;395;395;1.0;7.7;3.7;9.9;80.0;8.4
;;1951-11-20;;1002.3;;5;;;;;395;395;0.0;5.9;3.9;8.5;91.0;8.5
;;1951-11-21;;991.1;;5;;;;;395;395;2.9;9.0;5.5;11.5;82.0;9.2
;;1951-11-22;;996.0;;5;;;;;395;395;2.4;5.6;4.2;10.0;79.0;7.3
;;1951-11-23;;1000.8;;5;;;;;395;395;0.9;5.8;2.7;9.3;86.0;8.0
;;1951-11-24;;996.7;;5;;;;;395;395;-1.0;8.6;1.8;11.5;95.0;10.1
;;1951-11-25;;995.2;;5;;;;;395;395;9.5;8.2;6.1;13.0;78.0;9.2
;;1951-11-26;;1016.4;;5;;;;;395;395;0.0;3.7;2.0;6.1;83.0;6.7
;;1951-11-27;;1022.2;;5;;;;;395;395;1.5;6.4;3.2;7.6;81.0;7.6
;;1951-11-28;;1009.8;;5;;;;;395;395;5.2;5.8;5.1;7.6;85.0;8.0
;;1951-11-29;;1011.8;;5;;;;;395;395;1.4;5.0;3.0;6.9;79.0;6.8
;;1951-11-30;;1009.8;;5;;;;;395;395;2.4;9.7;3.2;10.4;88.0;10.5
;;1951-12-01;;1009.0;;5;;;;;395;395;6.1;6.9;5.4;9.9;79.0;8.1
;;1951-12-02;;1009.1;;5;;;;;395;395;0.4;3.5;1.5;6.8;86.0;6.9
;;1951-12-03;;1013.0;;5;;;;;395;395;-1.0;3.2;0.7;3.9;87.0;6.8
;;1951-12-04;;1006.7;;5;;;;;395;395;-1.5;6.6;0.5;9.8;89.0;8.3
;;1951-12-05;;1009.6;;5;;;;;395;395;8.1;9.6;8.7;10.2;77.0;9.1
;;1951-12-06;;1003.1;;5;;;;;395;395;5.9;6.5;6.0;9.6;79.0;7.7
;;1951-12-07;;1004.7;;5;;;;;395;395;3.0;4.2;3.0;6.0;79.0;6.7
;;1951-12-08;;1006.6;;5;;;;;395;395;-1.4;3.8;0.7;5.7;77.0;6.3
;;1951-12-09;;991.2;;5;;;;;395;395;1.5;5.6;3.2;8.5;81.0;7.5
;;1951-12-10;;996.3;;5;;;;;395;395;1.1;3.5;2.4;5.0;85.0;6.8
;;1951-12-11;;1017.5;;5;;;;;395;395;0.0;1.2;0.0;3.9;80.0;5.5
;;1951-12-12;;1025.0;;5;;;;;395;395;-5.5;1.1;-2.7;2.4;91.0;6.0
;;1951-12-13;;1019.6;;5;;;;;395;395;0.0;2.9;1.0;4.4;85.0;6.4
;;1951-12-14;;1021.2;;5;;;;;395;395;-3.4;-1.2;-3.5;4.0;78.0;4.5
;;1951-12-15;;1015.5;;5;;;;;395;395;-8.1;1.4;-5.3;3.6;88.0;5.7
;;1951-12-16;;1012.3;;5;;;;;395;395;2.4;6.0;3.3;7.4;91.0;8.7
;;1951-12-17;;1022.4;;5;;;;;395;395;3.9;3.9;3.2;5.5;92.0;7.5
;;1951-12-18;;1020.2;;5;;;;;395;395;2.0;5.0;2.3;7.4;93.0;8.0
;;1951-12-19;;1022.8;;5;;;;;395;395;4.4;4.8;4.2;5.9;95.0;8.3
;;1951-12-20;;1021.5;;5;;;;;395;395;0.9;2.4;0.1;6.0;89.0;6.5
;;1951-12-21;;1026.7;;5;;;;;395;395;-4.5;3.1;-1.3;4.6;99.0;7.3
;;1951-12-22;;1025.1;;5;;;;;395;395;3.4;4.2;3.6;4.9;97.0;8.1
;;1951-12-23;;1019.0;;5;;;;;395;395;0.5;1.4;0.1;3.6;98.0;6.5
;;1951-12-24;;1009.4;;5;;;;;395;395;-3.1;1.8;0.0;6.4;88.0;6.3
;;1951-12-25;;997.5;;5;;;;;395;395;-3.1;4.4;-0.3;6.5;78.0;6.5
;;1951-12-26;;997.6;;5;;;;;395;395;2.1;5.3;3.3;8.4;84.0;7.6
;;1951-12-27;;1003.1;;5;;;;;395;395;-4.9;2.6;-0.8;4.9;87.0;6.3
;;1951-12-28;;999.9;;5;;;;;395;395;-0.5;2.8;1.3;6.5;81.0;6.3
;;1951-12-29;;1002.4;;5;;;;;395;395;-6.6;0.3;-3.7;3.6;90.0;5.6
;;1951-12-30;;1009.2;;5;;;;;395;395;0.0;1.7;0.4;3.0;93.0;6.4
;;1951-12-31;;1008.8;;5;;;;;395;395;0.6;2.4;0.7;6.6;89.0;6.7
;;1952-01-01;;997.2;;5;;;;;395;395;-3.3;0.9;-0.2;4.4;97.0;6.4
;;1952-01-02;;993.4;;5;;;;;395;395;0.0;4.8;0.5;6.4;80.0;6.7
;;1952-01-03;;996.6;;5;;;;;395;395;1.9;2.3;1.3;7.9;90.0;6.7
;;1952-01-04;;1007.5;;5;;;;;395;395;-4.0;1.4;-1.8;2.5;93.0;6.1
;;1952-01-05;;1015.1;;5;;;;;395;395;0.5;1.6;0.8;3.0;89.0;6.1
;;1952-01-06;;1030.4;;5;;;;;395;395;0.1;0.1;-0.4;1.0;92.0;5.7
;;1952-01-07;;1028.6;;5;;;;;395;395;-0.8;4.4;-0.1;5.2;95.0;7.9
;;1952-01-08;;1022.3;;5;;;;;395;395;4.4;4.8;3.7;6.3;92.0;8.1
;;1952-01-09;;1004.2;;5;;;;;395;395;-0.8;3.0;1.1;6.0;86.0;6.5
;;1952-01-10;;992.3;;5;;;;;395;395;0.0;1.8;0.6;3.0;91.0;6.3
;;1952-01-11;;973.6;;5;;;;;395;395;1.6;4.2;2.2;7.9;82.0;7.1
;;1952-01-12;;984.3;;5;;;;;395;395;-0.3;1.6;0.4;3.0;89.0;6.1
;;1952-01-13;;1007.8;;5;;;;;395;395;-2.8;-0.6;-2.0;2.2;81.0;4.8
;;1952-01-14;;1007.5;;5;;;;;395;395;-3.6;2.9;-2.3;4.0;84.0;6.3
;;1952-01-15;;1007.4;;5;;;;;395;395;2.1;5.3;2.9;6.2;82.0;7.1
;;1952-01-16;;1005.4;;5;;;;;395;395;1.9;3.6;1.1;7.0;80.0;6.5
;;1952-01-17;;994.6;;5;;;;;395;395;-2.9;3.0;-1.2;5.2;84.0;6.1
;;1952-01-18;;991.9;;5;;;;;395;395;-2.6;1.0;-0.6;5.9;77.0;5.2
;;1952-01-19;;1001.5;;5;;;;;395;395;-5.0;0.8;-2.5;3.9;86.0;5.6
;;1952-01-20;;1007.1;;5;;;;;395;395;-4.5;0.1;-2.7;0.9;97.0;5.9
;;1952-01-21;;1015.9;;5;;;;;395;395;-0.1;1.2;0.4;1.6;89.0;6.0
;;1952-01-22;;1023.6;;5;;;;;395;395;-1.3;-3.1;-4.4;0.9;82.0;4.1
;;1952-01-23;;1016.6;;5;;;;;395;395;-4.6;-3.3;-4.4;-3.1;80.0;3.7
;;1952-01-24;;1002.8;;5;;;;;395;395;-3.2;-1.6;-3.2;-0.7;82.0;4.4
;;1952-01-25;;994.2;;5;;;;;395;395;-2.1;-1.5;-2.0;-1.1;89.0;4.9
;;1952-01-26;;995.1;;5;;;;;395;395;-3.0;-3.2;-3.6;-1.4;87.0;4.3
;;1952-01-27;;993.9;;5;;;;;395;395;-7.9;-2.2;-6.3;-0.5;85.0;4.4
;;1952-01-28;;1002.2;;5;;;;;395;395;-6.0;-0.8;-3.9;0.0;82.0;4.8
;;1952-01-29;;1007.0;;5;;;;;395;395;-8.6;-1.6;-6.8;-0.2;83.0;4.4
;;1952-01-30;;1007.4;;5;;;;;395;395;-7.6;0.6;-3.4;2.0;84.0;5.3
;;1952-01-31;;992.4;;5;;;;;395;395;-1.8;0.6;-1.4;2.2;79.0;5.1
;;1952-02-01;;985.0;;5;;;;;395;395;-0.6;1.6;-0.6;2.9;77.0;5.3
;;1952-02-02;;993.0;;5;;;;;395;395;-3.9;0.4;-2.6;1.8;88.0;5.5
;;1952-02-03;;996.8;;5;;;;;395;395;-1.9;0.6;-0.9;3.5;88.0;5.7
;;1952-02-04;;1008.8;;5;;;;;395;395;-2.4;0.3;-1.5;2.5;91.0;5.7
;;1952-02-05;;1020.6;;5;;;;;395;395;-0.9;0.6;0.0;2.5;86.0;5.6
;;1952-02-06;;1023.9;;5;;;;;395;395;-1.4;0.4;-1.8;1.2;86.0;5.3
;;1952-02-07;;1006.6;;5;;;;;395;395;-0.1;2.2;0.7;2.8;94.0;6.7
;;1952-02-08;;988.6;;5;;;;;395;395;-0.2;1.8;0.7;4.1;82.0;5.7
;;1952-02-09;;993.9;;5;;;;;395;395;-3.6;-0.3;-2.5;2.5;82.0;4.9
;;1952-02-10;;995.9;;5;;;;;395;395;-5.9;0.0;-3.8;2.2;83.0;5.1
;;1952-02-11;;985.9;;5;;;;;395;395;-3.1;-0.4;-1.8;2.5;80.0;4.9
;;1952-02-12;;999.0;;5;;;;;395;395;-3.9;-3.3;-5.2;-0.5;84.0;4.3
;;1952-02-13;;1006.6;;5;;;;;395;395;-11.8;-4.0;-11.0;1.7;86.0;4.0
;;1952-02-14;;1006.7;;5;;;;;395;395;-9.6;-3.2;-6.6;1.6;80.0;3.9
;;1952-02-15;;1012.6;;5;;;;;395;395;-12.1;-4.5;-11.0;1.3;80.0;3.5
;;1952-02-16;;1017.2;;5;;;;;395;395;-11.6;-5.5;-10.0;0.6;84.0;3.5
;;1952-02-17;;1014.7;;5;;;;;395;395;-9.7;-2.5;-7.0;2.0;85.0;4.5
;;1952-02-18;;1015.1;;5;;;;;395;395;-10.1;-2.0;-8.9;0.5;96.0;5.1
;;1952-02-19;;1010.4;;5;;;;;395;395;-5.7;0.4;-4.4;1.9;97.0;6.0
;;1952-02-20;;1014.2;;5;;;;;395;395;-2.1;1.8;-0.2;2.9;95.0;6.5
;;1952-02-21;;1013.0;;5;;;;;395;395;1.1;5.2;2.0;6.2;91.0;7.9
;;1952-02-22;;1013.5;;5;;;;;395;395;4.5;6.0;5.6;6.6;83.0;7.7
;;1952-02-23;;1014.6;;5;;;;;395;395;3.5;5.7;3.8;6.9;86.0;7.7
;;1952-02-24;;1020.4;;5;;;;;395;395;4.6;6.3;5.2;7.5;91.0;8.7
;;1952-02-25;;1024.6;;5;;;;;395;395;4.4;6.9;5.0;10.2;74.0;7.5
;;1952-02-26;;1021.4;;5;;;;;395;395;-2.0;2.8;0.5;6.4;93.0;6.9
;;1952-02-27;;1017.9;;5;;;;;395;395;2.4;4.4;2.5;5.6;89.0;7.3
;;1952-02-28;;1019.4;;5;;;;;395;395;2.6;2.9;1.2;5.0;89.0;6.7
;;1952-02-29;;1011.9;;5;;;;;395;395;1.7;2.2;1.9;3.0;94.0;6.8
;;1952-03-01;;1013.5;;5;;;;;395;395;1.6;1.4;-0.7;4.3;75.0;5.3
;;1952-03-02;;1008.4;;5;;;;;395;395;-2.3;1.8;-0.7;3.0;95.0;6.4
;;1952-03-03;;1005.4;;5;;;;;395;395;2.1;8.2;3.0;13.2;80.0;8.8
;;1952-03-04;;1010.6;;5;;;;;395;395;-0.3;2.0;0.2;7.4;81.0;6.1
;;1952-03-05;;1013.4;;5;;;;;395;395;-5.9;-1.0;-4.7;4.0;65.0;3.6
;;1952-03-06;;1022.4;;5;;;;;395;395;-7.1;-2.0;-5.0;1.6;74.0;3.9
;;1952-03-07;;1024.3;;5;;;;;395;395;-9.6;-4.4;-7.2;-0.6;68.0;3.1
;;1952-03-08;;1025.1;;5;;;;;395;395;-8.4;-1.8;-6.8;2.1;69.0;3.6
;;1952-03-09;;1017.6;;5;;;;;395;395;-7.6;2.2;-5.3;10.0;52.0;3.5
;;1952-03-10;;1011.8;;5;;;;;395;395;-4.7;2.6;-1.9;9.0;47.0;3.5
;;1952-03-11;;1011.0;;5;;;;;395;395;-2.1;2.4;-0.3;4.7;88.0;6.5
;;1952-03-12;;1007.8;;5;;;;;395;395;-1.4;3.2;1.1;5.1;84.0;6.4
;;1952-03-13;;1006.8;;5;;;;;395;395;0.4;0.6;-1.2;4.4;79.0;5.3
;;1952-03-14;;1020.2;;5;;;;;395;395;-5.1;-1.2;-3.3;3.5;61.0;3.5
;;1952-03-15;;1015.8;;5;;;;;395;395;-7.4;0.2;-6.2;7.4;65.0;3.9
;;1952-03-16;;1008.8;;5;;;;;395;395;-6.5;1.7;-3.7;10.2;67.0;4.5
;;1952-03-17;;1013.1;;5;;;;;395;395;-6.9;2.0;-4.7;11.0;71.0;4.7
;;1952-03-18;;1016.6;;5;;;;;395;395;-5.9;2.6;-3.4;10.0;76.0;5.6
;;1952-03-19;;1017.4;;5;;;;;395;395;-5.4;0.6;-3.8;6.5;52.0;3.2
;;1952-03-20;;1008.7;;5;;;;;395;395;-6.8;0.8;-4.3;5.9;55.0;3.5
;;1952-03-21;;1006.3;;5;;;;;395;395;-2.4;1.0;-1.8;5.0;50.0;3.3
;;1952-03-22;;999.8;;5;;;;;395;395;-1.7;0.0;-0.9;2.4;85.0;5.3
;;1952-03-23;;1004.7;;5;;;;;395;395;-0.1;0.9;-0.8;4.6;77.0;5.1
;;1952-03-24;;1000.7;;5;;;;;395;395;-1.7;4.3;0.0;8.9;75.0;6.3
;;1952-03-25;;1000.7;;5;;;;;395;395;-1.4;3.9;1.5;7.4;87.0;7.1
;;1952-03-26;;1004.3;;5;;;;;395;395;-2.1;-0.2;-1.8;3.3;66.0;4.0
;;1952-03-27;;1008.0;;5;;;;;395;395;-5.4;-1.8;-3.8;1.3;74.0;4.0
;;1952-03-28;;1006.7;;5;;;;;395;395;-5.8;-0.4;-4.2;3.5;60.0;3.5
;;1952-03-29;;999.8;;5;;;;;395;395;-5.3;-1.2;-3.8;2.1;62.0;3.3
;;1952-03-30;;995.6;;5;;;;;395;395;-2.6;-1.4;-2.9;-0.5;84.0;4.7
;;1952-03-31;;993.1;;5;;;;;395;395;-2.1;2.9;-1.4;7.5;87.0;6.5
;;1952-04-01;;994.2;;5;;;;;395;395;-1.5;-0.1;-1.2;3.4;76.0;4.5
;;1952-04-02;;1004.0;;5;;;;;395;395;-5.6;1.9;-3.4;6.0;73.0;5.1
;;1952-04-03;;1015.9;;5;;;;;395;395;-3.6;2.8;-1.8;6.5;81.0;5.9
;;1952-04-04;;1021.2;;5;;;;;395;395;1.3;6.0;2.7;8.4;78.0;7.2
;;1952-04-05;;1017.8;;5;;;;;395;395;2.9;6.4;3.8;9.4;73.0;6.9
;;1952-04-06;;1013.5;;5;;;;;395;395;2.9;7.4;3.9;11.9;60.0;6.0
;;1952-04-07;;1015.2;;5;;;;;395;395;0.1;10.6;2.5;14.8;77.0;9.6
;;1952-04-08;;1018.6;;5;;;;;395;395;7.8;11.7;9.2;16.0;89.0;12.3
;;1952-04-09;;1016.2;;5;;;;;395;395;6.4;12.4;7.3;20.0;78.0;11.1
;;1952-04-10;;1015.0;;5;;;;;395;395;6.0;11.2;7.2;17.5;84.0;11.2
;;1952-04-11;;1014.2;;5;;;;;395;395;4.1;14.8;5.7;22.6;68.0;10.9
;;1952-04-12;;1013.8;;5;;;;;395;395;4.0;16.9;7.5;25.1;59.0;11.1
;;1952-04-13;;1015.5;;5;;;;;395;395;6.8;17.0;8.5;25.2;61.0;10.9
;;1952-04-14;;1018.4;;5;;;;;395;395;6.0;16.4;8.3;24.5;61.0;10.9
;;1952-04-15;;1015.9;;5;;;;;395;395;6.5;17.5;9.5;24.4;56.0;10.8
;;1952-04-16;;1014.7;;5;;;;;395;395;5.8;15.6;9.0;24.8;57.0;10.0
;;1952-04-17;;1020.7;;5;;;;;395;395;3.6;11.0;5.8;18.4;42.0;5.5
;;1952-04-18;;1017.9;;5;;;;;395;395;0.4;12.4;1.9;21.5;53.0;6.9
;;1952-04-19;;1009.5;;5;;;;;395;395;1.4;14.8;3.0;22.9;49.0;7.6
;;1952-04-20;;1004.6;;5;;;;;395;395;3.0;15.3;5.0;24.0;65.0;10.8
;;1952-04-21;;1001.4;;5;;;;;395;395;8.5;14.6;9.9;18.5;76.0;12.7
;;1952-04-22;;1002.6;;5;;;;;395;395;9.2;14.6;10.8;23.4;68.0;11.7
;;1952-04-23;;1010.3;;5;;;;;395;395;8.9;14.1;9.4;18.0;66.0;10.4
;;1952-04-24;;1013.0;;5;;;;;395;395;10.2;12.2;10.7;15.0;84.0;12.1
;;1952-04-25;;1017.2;;5;;;;;395;395;8.5;12.1;8.8;16.7;76.0;10.5
;;1952-04-26;;1017.4;;5;;;;;395;395;5.7;10.2;7.5;14.4;69.0;8.7
;;1952-04-27;;1013.4;;5;;;;;395;395;0.6;8.8;2.4;15.5;69.0;7.9
;;1952-04-28;;1011.0;;5;;;;;395;395;1.9;10.2;3.5;15.8;78.0;9.7
;;1952-04-29;;1012.6;;5;;;;;395;395;2.1;9.5;3.4;17.0;76.0;8.9
;;1952-04-30;;1008.3;;5;;;;;395;395;1.0;14.2;2.7;23.1;61.0;9.7
;;1952-05-01;;1005.0;;5;;;;;395;395;4.5;15.6;6.0;25.4;62.0;10.8
;;1952-05-02;;1011.0;;5;;;;;395;395;2.2;11.5;4.7;16.9;64.0;8.7
;;1952-05-03;;1005.9;;5;;;;;395;395;3.4;13.8;4.7;19.8;60.0;9.1
;;1952-05-04;;995.9;;5;;;;;395;395;8.6;17.7;10.0;25.5;70.0;14.1
;;1952-05-05;;999.5;;5;;;;;395;395;12.0;13.7;11.7;20.9;82.0;13.3
;;1952-05-06;;1007.0;;5;;;;;395;395;7.0;16.2;8.4;22.6;68.0;12.1
;;1952-05-07;;1009.1;;5;;;;;395;395;10.3;15.8;12.2;22.6;79.0;14.3
;;1952-05-08;;1015.4;;5;;;;;395;395;12.6;15.4;13.3;21.5;81.0;14.5
;;1952-05-09;;1013.2;;5;;;;;395;395;10.7;17.3;12.1;21.2;65.0;12.5
;;1952-05-10;;1010.2;;5;;;;;395;395;10.6;14.7;12.2;19.5;84.0;14.5
;;1952-05-11;;1010.0;;5;;;;;395;395;7.1;15.5;8.2;23.2;70.0;12.0
;;1952-05-12;;1008.4;;5;;;;;395;395;8.6;13.6;10.3;20.6;83.0;13.5
;;1952-05-13;;1013.0;;5;;;;;395;395;8.1;11.4;9.0;16.6;81.0;11.1
;;1952-05-14;;1014.3;;5;;;;;395;395;7.1;11.1;8.0;14.9;79.0;10.5
;;1952-05-15;;1011.8;;5;;;;;395;395;10.2;13.4;10.7;16.5;82.0;12.7
;;1952-05-16;;1013.1;;5;;;;;395;395;9.1;9.4;7.3;14.9;88.0;11.1
;;1952-05-17;;1021.1;;5;;;;;395;395;4.5;9.2;5.0;13.4;67.0;7.7
;;1952-05-18;;1013.4;;5;;;;;395;395;2.5;11.4;4.2;17.6;64.0;8.5
;;1952-05-19;;1013.0;;5;;;;;395;395;7.0;6.8;4.1;12.3;58.0;6.0
;;1952-05-20;;1017.9;;5;;;;;395;395;-1.9;6.4;-1.0;10.4;74.0;7.1
;;1952-05-21;;1022.6;;5;;;;;395;395;1.1;9.0;2.8;15.0;63.0;7.2
;;1952-05-22;;1021.6;;5;;;;;395;395;3.9;12.2;5.7;17.5;62.0;8.7
;;1952-05-23;;1020.3;;5;;;;;395;395;8.8;12.9;9.6;18.0;70.0;10.5
;;1952-05-24;;1014.6;;5;;;;;395;395;7.6;12.8;9.4;15.6;72.0;10.5
;;1952-05-25;;1014.8;;5;;;;;395;395;8.1;11.5;9.2;15.7;73.0;9.7
;;1952-05-26;;1008.7;;5;;;;;395;395;8.6;12.3;9.5;15.2;78.0;11.2
;;1952-05-27;;1010.8;;5;;;;;395;395;7.6;9.5;8.0;15.0;75.0;9.1
;;1952-05-28;;1003.5;;5;;;;;395;395;3.7;11.5;5.7;14.4;94.0;12.9
;;1952-05-29;;1003.4;;5;;;;;395;395;5.5;11.2;7.3;17.9;68.0;9.3
;;1952-05-30;;1011.6;;5;;;;;395;395;2.4;10.0;3.8;16.0;73.0;9.1
;;1952-05-31;;1009.5;;5;;;;;395;395;4.7;17.8;6.9;26.0;69.0;13.7
;;1952-06-01;;1007.6;;5;;;;;395;395;12.3;16.9;13.4;22.9;90.0;17.6
;;1952-06-02;;1012.0;;5;;;;;395;395;10.0;20.1;11.3;26.4;53.0;12.9
;;1952-06-03;;1018.8;;5;;;;;395;395;9.5;16.4;11.0;20.9;64.0;12.1
;;1952-06-04;;1025.0;;5;;;;;395;395;6.0;11.8;8.5;17.5;64.0;9.1
;;1952-06-05;;1020.8;;5;;;;;395;395;1.4;14.9;2.8;22.0;51.0;8.4
;;1952-06-06;;1009.0;;5;;;;;395;395;4.9;18.6;7.2;27.9;61.0;12.7
;;1952-06-07;;1005.0;;5;;;;;395;395;12.7;14.3;11.6;20.2;86.0;15.1
;;1952-06-08;;1014.8;;5;;;;;395;395;6.6;13.5;8.9;18.7;60.0;9.3
;;1952-06-09;;1014.8;;5;;;;;395;395;6.1;11.6;7.4;17.5;80.0;10.9
;;1952-06-10;;1013.1;;5;;;;;395;395;5.1;12.4;6.6;16.1;76.0;10.9
;;1952-06-11;;1006.0;;5;;;;;395;395;9.4;12.5;10.2;15.6;85.0;12.3
;;1952-06-12;;1012.3;;5;;;;;395;395;7.6;11.6;8.8;15.4;83.0;11.5
;;1952-06-13;;1008.0;;5;;;;;395;395;5.6;18.3;7.0;26.2;70.0;14.4
;;1952-06-14;;1002.2;;5;;;;;395;395;11.0;16.5;13.0;20.8;89.0;17.1
;;1952-06-15;;1002.3;;5;;;;;395;395;11.5;15.1;12.5;18.9;86.0;14.8
;;1952-06-16;;1008.2;;5;;;;;395;395;9.5;12.4;9.8;17.3;72.0;10.3
;;1952-06-17;;1010.6;;5;;;;;395;395;4.3;17.3;5.2;23.0;62.0;11.6
;;1952-06-18;;1004.6;;5;;;;;395;395;11.2;20.4;13.2;28.4;75.0;18.4
;;1952-06-19;;1012.3;;5;;;;;395;395;13.4;16.7;14.4;21.4;62.0;12.1
;;1952-06-20;;1015.4;;5;;;;;395;395;9.3;15.5;10.8;21.0;65.0;11.6
;;1952-06-21;;1013.5;;5;;;;;395;395;8.0;14.8;9.5;18.9;73.0;12.5
;;1952-06-22;;1008.0;;5;;;;;395;395;10.6;14.6;11.0;17.9;81.0;13.2
;;1952-06-23;;1006.3;;5;;;;;395;395;12.2;13.6;11.2;18.9;69.0;11.1
;;1952-06-24;;1011.4;;5;;;;;395;395;7.8;13.0;9.2;16.1;68.0;10.1
;;1952-06-25;;1009.2;;5;;;;;395;395;5.5;13.0;6.5;13.8;90.0;13.2
;;1952-06-26;;1011.6;;5;;;;;395;395;10.5;12.9;11.9;18.0;83.0;12.5
;;1952-06-27;;1017.0;;5;;;;;395;395;4.3;15.7;5.2;22.5;70.0;12.4
;;1952-06-28;;1017.8;;5;;;;;395;395;8.0;18.4;9.6;25.6;67.0;14.0
;;1952-06-29;;1017.2;;5;;;;;395;395;9.3;20.8;10.6;27.6;65.0;15.7
;;1952-06-30;;1016.4;;5;;;;;395;395;13.0;22.2;14.8;28.0;71.0;19.3
;;1952-07-01;;1018.8;;5;;;;;395;395;14.5;21.4;17.2;28.5;69.0;17.6
;;1952-07-02;;1013.5;;5;;;;;395;395;10.7;26.2;13.2;34.5;55.0;18.0
;;1952-07-03;;1014.6;;5;;;;;395;395;18.2;23.8;18.9;29.8;81.0;23.6
;;1952-07-04;;1020.6;;5;;;;;395;395;16.0;22.3;16.7;28.7;66.0;18.7
;;1952-07-05;;1023.6;;5;;;;;395;395;12.5;21.6;14.2;28.2;58.0;14.7
;;1952-07-06;;1022.4;;5;;;;;395;395;11.9;19.7;13.7;25.3;50.0;11.3
;;1952-07-07;;1019.5;;5;;;;;395;395;8.0;20.5;10.7;26.0;53.0;12.8
;;1952-07-08;;1015.4;;5;;;;;395;395;9.2;22.4;12.2;28.4;51.0;13.7
;;1952-07-09;;1013.1;;5;;;;;395;395;9.0;23.0;11.6;29.5;46.0;12.8
;;1952-07-10;;1017.5;;5;;;;;395;395;12.5;19.5;15.7;24.8;82.0;18.8
;;1952-07-11;;1016.3;;5;;;;;395;395;13.3;21.2;15.6;28.9;71.0;18.0
;;1952-07-12;;1009.0;;5;;;;;395;395;12.5;16.7;14.8;27.4;85.0;16.5
;;1952-07-13;;1010.3;;5;;;;;395;395;10.3;17.6;11.6;24.0;73.0;14.5
;;1952-07-14;;1007.5;;5;;;;;395;395;9.9;18.4;11.6;25.0;71.0;15.3
;;1952-07-15;;1009.4;;5;;;;;395;395;12.0;16.1;13.0;21.6;81.0;15.3
;;1952-07-16;;1014.0;;5;;;;;395;395;8.4;15.4;9.7;21.0;71.0;12.4
;;1952-07-17;;1010.6;;5;;;;;395;395;6.9;16.0;9.2;21.1;65.0;11.7
;;1952-07-18;;1006.7;;5;;;;;395;395;9.5;15.2;12.1;18.0;76.0;13.5
;;1952-07-19;;1011.1;;5;;;;;395;395;6.9;14.6;8.5;16.8;84.0;13.9
;;1952-07-20;;1011.5;;5;;;;;395;395;12.5;17.6;14.0;20.5;85.0;17.2
;;1952-07-21;;1015.8;;5;;;;;395;395;9.0;14.7;10.5;20.0;73.0;12.4
;;1952-07-22;;1012.8;;5;;;;;395;395;5.7;19.8;6.8;25.9;70.0;15.7
;;1952-07-23;;1011.2;;5;;;;;395;395;12.8;15.8;13.7;20.2;67.0;12.0
;;1952-07-24;;1013.8;;5;;;;;395;395;8.5;15.4;10.9;19.6;78.0;13.5
